"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ZAF","HEALTHEXP","TOT","PC_GDP","A","2012",7.753,
"ZAF","HEALTHEXP","TOT","PC_GDP","A","2013",7.721,
"ZAF","HEALTHEXP","TOT","PC_GDP","A","2014",7.93,
"ZAF","HEALTHEXP","TOT","PC_GDP","A","2015",8.201,
"ZAF","HEALTHEXP","TOT","PC_GDP","A","2016",8.096,
"ZAF","HEALTHEXP","TOT","PC_GDP","A","2017",8.113,
"COL","HEALTHEXP","TOT","PC_GDP","A","2008",6.842,
"COL","HEALTHEXP","TOT","PC_GDP","A","2009",7.311,
"COL","HEALTHEXP","TOT","PC_GDP","A","2010",7.071,
"COL","HEALTHEXP","TOT","PC_GDP","A","2011",6.781,
"COL","HEALTHEXP","TOT","PC_GDP","A","2012",6.746,
"COL","HEALTHEXP","TOT","PC_GDP","A","2013",7.017,
"COL","HEALTHEXP","TOT","PC_GDP","A","2014",7.186,
"COL","HEALTHEXP","TOT","PC_GDP","A","2015",7.523,
"COL","HEALTHEXP","TOT","PC_GDP","A","2016",7.531,
"COL","HEALTHEXP","TOT","PC_GDP","A","2017",7.679,
"LVA","HEALTHEXP","TOT","PC_GDP","A","2008",5.616,
"LVA","HEALTHEXP","TOT","PC_GDP","A","2009",6.135,
"LVA","HEALTHEXP","TOT","PC_GDP","A","2010",6.138,
"LVA","HEALTHEXP","TOT","PC_GDP","A","2011",5.568,
"LVA","HEALTHEXP","TOT","PC_GDP","A","2012",5.41,
"LVA","HEALTHEXP","TOT","PC_GDP","A","2013",5.396,
"LVA","HEALTHEXP","TOT","PC_GDP","A","2014",5.457,
"LVA","HEALTHEXP","TOT","PC_GDP","A","2015",5.686,
"LVA","HEALTHEXP","TOT","PC_GDP","A","2016",6.206,
"LVA","HEALTHEXP","TOT","PC_GDP","A","2017",6.007,
"LTU","HEALTHEXP","TOT","PC_GDP","A","2008",6.287,
"LTU","HEALTHEXP","TOT","PC_GDP","A","2009",7.356,
"LTU","HEALTHEXP","TOT","PC_GDP","A","2010",6.834,
"LTU","HEALTHEXP","TOT","PC_GDP","A","2011",6.505,
"LTU","HEALTHEXP","TOT","PC_GDP","A","2012",6.291,
"LTU","HEALTHEXP","TOT","PC_GDP","A","2013",6.136,
"LTU","HEALTHEXP","TOT","PC_GDP","A","2014",6.199,
"LTU","HEALTHEXP","TOT","PC_GDP","A","2015",6.495,
"LTU","HEALTHEXP","TOT","PC_GDP","A","2016",6.637,
"LTU","HEALTHEXP","TOT","PC_GDP","A","2017",6.465,
"OAVG","HEALTHEXP","TOT","PC_GDP","A","2008",8.142,
"OAVG","HEALTHEXP","TOT","PC_GDP","A","2009",8.83,
"OAVG","HEALTHEXP","TOT","PC_GDP","A","2010",8.696,
"OAVG","HEALTHEXP","TOT","PC_GDP","A","2011",8.643,
"OAVG","HEALTHEXP","TOT","PC_GDP","A","2012",8.691,
"OAVG","HEALTHEXP","TOT","PC_GDP","A","2013",8.731,
"OAVG","HEALTHEXP","TOT","PC_GDP","A","2014",8.703,
"OAVG","HEALTHEXP","TOT","PC_GDP","A","2015",8.707,
"OAVG","HEALTHEXP","TOT","PC_GDP","A","2016",8.776,
"OAVG","HEALTHEXP","TOT","PC_GDP","A","2017",8.742,
"CRI","HEALTHEXP","TOT","PC_GDP","A","2008",7.515,
"CRI","HEALTHEXP","TOT","PC_GDP","A","2009",7.907,
"CRI","HEALTHEXP","TOT","PC_GDP","A","2010",8.113,
"CRI","HEALTHEXP","TOT","PC_GDP","A","2011",8.208,
"CRI","HEALTHEXP","TOT","PC_GDP","A","2012",7.909,
"CRI","HEALTHEXP","TOT","PC_GDP","A","2013",7.865,
"CRI","HEALTHEXP","TOT","PC_GDP","A","2014",7.88,
"CRI","HEALTHEXP","TOT","PC_GDP","A","2015",7.823,
"CRI","HEALTHEXP","TOT","PC_GDP","A","2016",7.531,
"CRI","HEALTHEXP","TOT","PC_GDP","A","2017",7.29,
"BGR","HEALTHEXP","TOT","PC_GDP","A","2008",6.288,
"BGR","HEALTHEXP","TOT","PC_GDP","A","2009",6.599,
"BGR","HEALTHEXP","TOT","PC_GDP","A","2010",7.141,
"BGR","HEALTHEXP","TOT","PC_GDP","A","2011",7.142,
"BGR","HEALTHEXP","TOT","PC_GDP","A","2012",7.579,
"BGR","HEALTHEXP","TOT","PC_GDP","A","2013",7.171,
"BGR","HEALTHEXP","TOT","PC_GDP","A","2014",7.71,
"BGR","HEALTHEXP","TOT","PC_GDP","A","2015",7.413,
"BGR","HEALTHEXP","TOT","PC_GDP","A","2016",7.48,
"BGR","HEALTHEXP","TOT","PC_GDP","A","2017",7.453,
"HRV","HEALTHEXP","TOT","PC_GDP","A","2008",7.726,"E"
"HRV","HEALTHEXP","TOT","PC_GDP","A","2009",8.176,"E"
"HRV","HEALTHEXP","TOT","PC_GDP","A","2010",8.104,"E"
"HRV","HEALTHEXP","TOT","PC_GDP","A","2011",7.591,"B"
"HRV","HEALTHEXP","TOT","PC_GDP","A","2012",7.611,
"HRV","HEALTHEXP","TOT","PC_GDP","A","2013",6.533,"B"
"HRV","HEALTHEXP","TOT","PC_GDP","A","2014",6.7,
"HRV","HEALTHEXP","TOT","PC_GDP","A","2015",6.786,
"HRV","HEALTHEXP","TOT","PC_GDP","A","2016",6.83,
"HRV","HEALTHEXP","TOT","PC_GDP","A","2017",6.778,
"CYP","HEALTHEXP","TOT","PC_GDP","A","2008",6.022,
"CYP","HEALTHEXP","TOT","PC_GDP","A","2009",6.469,
"CYP","HEALTHEXP","TOT","PC_GDP","A","2010",6.518,
"CYP","HEALTHEXP","TOT","PC_GDP","A","2011",6.449,
"CYP","HEALTHEXP","TOT","PC_GDP","A","2012",6.555,
"CYP","HEALTHEXP","TOT","PC_GDP","A","2013",6.945,
"CYP","HEALTHEXP","TOT","PC_GDP","A","2014",6.961,
"CYP","HEALTHEXP","TOT","PC_GDP","A","2015",6.926,
"CYP","HEALTHEXP","TOT","PC_GDP","A","2016",6.834,
"CYP","HEALTHEXP","TOT","PC_GDP","A","2017",6.738,
"MKD","HEALTHEXP","TOT","PC_GDP","A","2017",6.062,
"MLT","HEALTHEXP","TOT","PC_GDP","A","2008",7.966,"E"
"MLT","HEALTHEXP","TOT","PC_GDP","A","2009",8.08,"E"
"MLT","HEALTHEXP","TOT","PC_GDP","A","2010",8.21,"E"
"MLT","HEALTHEXP","TOT","PC_GDP","A","2011",8.555,"E"
"MLT","HEALTHEXP","TOT","PC_GDP","A","2012",8.994,"E"
"MLT","HEALTHEXP","TOT","PC_GDP","A","2013",9.523,"E"
"MLT","HEALTHEXP","TOT","PC_GDP","A","2014",9.325,"B"
"MLT","HEALTHEXP","TOT","PC_GDP","A","2015",9.211,
"MLT","HEALTHEXP","TOT","PC_GDP","A","2016",9.114,
"MLT","HEALTHEXP","TOT","PC_GDP","A","2017",9.299,
"ROU","HEALTHEXP","TOT","PC_GDP","A","2008",5.023,
"ROU","HEALTHEXP","TOT","PC_GDP","A","2009",5.278,
"ROU","HEALTHEXP","TOT","PC_GDP","A","2010",5.769,
"ROU","HEALTHEXP","TOT","PC_GDP","A","2011",4.699,"B"
"ROU","HEALTHEXP","TOT","PC_GDP","A","2012",4.718,
"ROU","HEALTHEXP","TOT","PC_GDP","A","2013",5.193,
"ROU","HEALTHEXP","TOT","PC_GDP","A","2014",5.03,
"ROU","HEALTHEXP","TOT","PC_GDP","A","2015",4.943,
"ROU","HEALTHEXP","TOT","PC_GDP","A","2016",4.994,
"ROU","HEALTHEXP","TOT","PC_GDP","A","2017",5.151,
"SRB","HEALTHEXP","TOT","PC_GDP","A","2017",8.434,
